hash,Учебная группа,Специальность/направление,sem_key,n_records,n_distinct_disciplines,n_otlichno,n_horosho,n_udovl,n_neudovl,n_neyavka,n_nezachteno,n_debts,n_zachet_rows,n_zachteno,avg_score,avg_discipline_difficulty,group_difficulty,specialty_difficulty,n_retake_rows_in_semester,has_retake_in_semester,share_zachteno,semester_number,prev_avg_score,score_trend,actual_category,predicted_category,probability_0,probability_1,probability_2,probability_3+,match
ba8c79dfbc83d2f37a7419d77221cde5,БИВТ-22-2,Информатика и вычислительная техника,4044,6,6,3,1,0,0,0,0,0,2,2,4.75,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.964354154768757,0.026764361289392746,0.004325934729134389,0.004555549212716461,True
ba93949e5625e57d8cd4effc5e386913,БИВТ-20-1,Информатика и вычислительная техника,4044,9,9,0,2,7,0,0,0,0,0,0,3.2222222222222223,0.0749282978938488,0.0304659498207885,0.0237543949918531,0,False,1.0,5,3.909090909090909,-0.6868686868686869,2,2,0.05805467717277892,0.318237339271928,0.45628838561333385,0.1674195979419606,True
baa7fe691809bc319459683e1c9dc864,МИВТ-22-5,Информатика и вычислительная техника,4044,4,4,1,1,0,0,0,0,0,2,2,4.5,0.0209010377313324,0.0519480519480519,0.0237543949918531,0,False,1.0,1,4.0,0.0,1,2,0.10229589131771463,0.0963048475267001,0.7304050720316536,0.07099418912393314,False
baabecd39366ed5ae26349e3ad2b45c1,БЛГ-21-11,Лингвистика,4044,14,14,2,5,1,0,0,0,0,0,0,4.125,0.0011338409992121,0.0012012012012012,0.0013262599469496,0,False,1.0,3,4.428571428571429,-0.3035714285714288,1,0,0.8346989554604323,0.14738861834085015,0.003923806741427517,0.013988619457290125,False
baaea9f0f49ca23ab2718c32e4e88d32,МНТМ-22-1,Нанотехнологии и микросистемная техника,4044,8,8,0,1,5,0,2,0,2,0,0,3.1666666666666665,0.1531954916795366,0.3023255813953488,0.0554775280898876,0,False,1.0,1,4.0,0.0,2,3+,0.016462432912368454,0.18758080515797063,0.22747413733542463,0.5684826245942367,False
bab77bfe76c91dec724dd900b5f88c95,БПИ-20-1,Прикладная информатика,4044,14,12,3,3,2,1,1,0,2,1,1,3.888888888888889,0.0656467192336342,0.0223395613322502,0.0190697113936253,2,True,1.0,5,3.8181818181818175,0.0707070707070705,0,3+,0.024873831044446282,0.33097061678406786,0.2722118286319437,0.37194372353954264,False
bac0273f5db7ede17ee60f7cffb83c45,ББИ-21-3,Бизнес-информатика,4044,8,7,4,1,2,0,0,0,0,1,1,4.285714285714286,0.0182809156937754,0.0271348762968874,0.0143578183956485,1,True,1.0,3,3.6666666666666665,0.6190476190476191,0,0,0.4352910690342429,0.28198967075117903,0.1944699648738571,0.08824929534072197,True
bad30ff398cda05eb3e622a58660b534,ББИ-21-2,Бизнес-информатика,4044,7,7,1,4,1,0,0,0,0,1,1,4.0,0.0171471567265405,0.0112179487179487,0.0143578183956485,0,False,1.0,3,4.0,0.0,0,0,0.6669299144318713,0.1730051252344925,0.12389813184510597,0.036166828488531526,True
bad747fcd56bc934b9679b166ae978ee,БПМ-20-3,Прикладная математика,4044,9,9,2,5,1,0,0,0,0,1,1,4.125,0.0460727267929093,0.019988577955454,0.0190810200320989,0,False,1.0,5,4.222222222222222,-0.0972222222222223,1,1,0.22939788593524643,0.42710666163319044,0.2706048540479797,0.07289059838358405,True
bae1935125493ea627e67ccbf701d93f,БИВТ-22-4,Информатика и вычислительная техника,4044,6,6,2,1,1,0,0,0,0,2,2,4.25,0.0078192715366273,0.0,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9540128452075433,0.034300230110754136,0.006443444706177786,0.005243479975525264,True
bb02abe05ce30400430d7b6345c75ab6,БМН-20-1,Менеджмент,4044,10,9,5,2,1,0,0,0,0,2,2,4.5,0.0620184637580393,0.021505376344086,0.0306122448979591,1,True,1.0,5,4.285714285714286,0.2142857142857144,0,0,0.5151887426082314,0.31738418447359656,0.10066286323219593,0.06676420968597646,True
bb044c6b0696a8acf95877067ad3a2ca,СГД-20-2,Горное дело,4044,8,8,5,1,0,0,0,0,0,2,2,4.833333333333333,0.0573267141705711,0.063943161634103,0.028757550633661,0,False,1.0,5,4.125,0.708333333333333,0,0,0.46516827546107786,0.2540828240076857,0.17732977846211304,0.1034191220691244,True
bb237d397c6c182a2a66a9658d8a2a4e,СФП-19-1,Физические процессы горного или нефтегазового производства,4044,8,8,2,3,1,0,0,0,0,2,2,4.166666666666667,0.0477479668195152,0.0487156775907883,0.0206825232678386,0,False,1.0,7,3.5,0.666666666666667,0,2,0.13557001402790164,0.2850059422743756,0.403458472996533,0.17596557070119084,False
bb37d54425c3d7a462eebda0a1a18bb7,ББИ-21-3,Бизнес-информатика,4044,7,7,3,2,1,0,0,0,0,1,1,4.333333333333333,0.0171471567265405,0.0271348762968874,0.0143578183956485,0,False,1.0,3,4.166666666666667,0.166666666666666,0,0,0.6406939399267704,0.2093410620186236,0.113984909716412,0.03598008833819545,True
bb4167426ac3b688e90d9d00293f8851,БМТ-22-1,Металлургия,4044,6,6,0,3,1,0,0,0,0,2,2,3.75,0.0146428384993293,0.0790568654646324,0.067370178262684,0,False,1.0,1,4.0,0.0,1,0,0.39670666801331556,0.2286053549919407,0.2365992911474744,0.13808868584727152,False
bb42d7557adc711ee94e7b4170d9a98f,ББИ-22-5,Бизнес-информатика,4044,6,6,1,1,2,0,0,0,0,2,2,3.75,0.0078192715366273,0.0327485380116959,0.0143578183956485,0,False,1.0,1,4.0,0.0,0,1,0.23876968393934944,0.3775679997833823,0.28372850681312056,0.09993380946415018,False
bb48ec938afeb7e04ab08e0bb6fa0087,БТМО-21-1,Технологические машины и оборудование,4044,7,7,2,3,0,0,0,0,0,2,2,4.4,0.0168635313279399,0.0114739629302736,0.0708389024294362,0,False,1.0,3,4.25,0.1500000000000003,0,0,0.7916392701618724,0.10979449609407238,0.03301614671950086,0.06555008702455523,True
bb4f0f7461564efa49ee8085929025ad,БЭЭ-20-1,Электроэнергетика и электротехника,4044,7,7,7,0,0,0,0,0,0,0,0,5.0,0.037762194469089,0.0204191295002686,0.0416894229018751,0,False,1.0,5,4.833333333333333,0.1666666666666669,0,0,0.9008540794777379,0.07200357822844174,0.012030017339962583,0.0151123249538577,True
bb58d27181b922cba75e5c408f72760b,БЛГ-21-6,Лингвистика,4044,14,14,1,5,2,0,0,0,0,0,0,3.875,0.0011338409992121,0.0028232636928289,0.0013262599469496,0,False,1.0,3,3.4285714285714284,0.4464285714285716,0,0,0.7519045363939313,0.1680452342300685,0.05650128497947577,0.02354894439652455,True
bb698fe2736eae67c8e83f290ef95316,БТМО-21-1,Технологические машины и оборудование,4044,7,7,1,1,3,0,0,0,0,2,2,3.6,0.0168635313279399,0.0114739629302736,0.0708389024294362,0,False,1.0,3,4.25,-0.6499999999999999,0,0,0.5044427762096569,0.2598402977733747,0.15047193933186706,0.08524498668510226,True
bb803cbbfb8826c982e2183e9db5baa0,БЛГ-21-13,Лингвистика,4044,14,14,5,3,0,0,0,0,0,0,0,4.625,0.0011338409992121,0.0011293054771315,0.0013262599469496,0,False,1.0,3,4.571428571428571,0.0535714285714288,0,0,0.9572040526283071,0.0398631184079789,0.002529375386518243,0.0004034535771958687,True
bb83c68f213df2d809a822f295dd338a,МИСТ-22-2-1,Информационные системы и технологии,4044,8,8,0,4,1,0,0,0,0,3,3,3.8,0.0938476280880515,0.0041666666666666,0.0207317073170731,0,False,1.0,1,4.0,0.0,0,0,0.6059148864843368,0.2999202887351184,0.038985541709989274,0.055179283070555814,True
bb85e94aa8bc5cc44c6ca54084fe9fbd,БИВТ-22-7,Информатика и вычислительная техника,4044,6,6,3,1,0,0,0,0,0,2,2,4.75,0.0078192715366273,0.0009900990099009,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9641509300041549,0.026967586053994866,0.004325934729134389,0.004555549212716461,True
bb86665794294b19c07ea6c1235a49d2,МТМО-22-6,Технологические машины и оборудование,4044,6,6,4,0,0,0,0,0,0,2,2,5.0,0.1270480804842656,0.2222222222222222,0.0708389024294362,0,False,1.0,1,4.0,0.0,0,0,0.5432996536484304,0.16477014961492434,0.14367200677839378,0.1482581899582521,True
bb87d37ec520fd439688f1cc1acb48e9,ББИ-21-1,Бизнес-информатика,4044,7,7,1,2,3,0,0,0,0,1,1,3.6666666666666665,0.0171471567265405,0.0184615384615384,0.0143578183956485,0,False,1.0,3,4.0,-0.3333333333333335,0,0,0.3452942382458632,0.2648420639793323,0.32385016704944847,0.06601353072535839,True
bb9fc27aa513761c1ddd64590ebba5a2,ММТ-22-3_Сиднев А.В.,Металлургия,4044,2,2,2,0,0,0,0,0,0,0,0,5.0,0.0582759652026835,0.0,0.067370178262684,0,False,1.0,1,4.0,0.0,0,0,0.728694066604316,0.09215395944969786,0.14800360186475256,0.03114837208123396,True
bba44061172512b6233ba0f6f094398c,БМТМ-22-3,Материаловедение и технологии материалов,4044,7,7,2,0,2,0,0,0,0,3,3,4.0,0.0127123844061206,0.0127388535031847,0.0207856854567469,0,False,1.0,1,4.0,0.0,0,0,0.6040806854887389,0.2838771843710774,0.07436887804306314,0.03767325209712227,True
bba8a55efcb8e430cc8b6830dfb58c31,БПМ-20-4,Прикладная математика,4044,9,9,1,2,3,2,0,0,2,1,1,3.25,0.0460727267929093,0.0274356103023516,0.0190810200320989,0,False,1.0,5,3.6,-0.3500000000000001,1,2,0.05759925822405663,0.27952522982618516,0.4256098617029924,0.23726565024676682,False
bbb441832b449c1932e71da508c299ee,БПМ-20-2,Прикладная математика,4044,9,9,2,2,4,0,0,0,0,1,1,3.75,0.0460727267929093,0.0340022296544035,0.0190810200320989,0,False,1.0,5,4.333333333333333,-0.583333333333333,2,1,0.10718506355433886,0.38644242043855187,0.3375508225791685,0.16882169342794207,False
bbbe98eadc0ef9cee10d223a89a62df9,БПИ-20-8,Прикладная информатика,4044,10,9,3,2,1,0,0,0,0,4,4,4.333333333333333,0.0226042647105304,0.0011273957158962,0.0190697113936253,1,True,1.0,5,4.777777777777778,-0.4444444444444446,0,0,0.8733764902205428,0.0977374257790143,0.0188249103794535,0.010061173620989487,True
bbcef06605f8760ed46c6abdf799a019,ММН-22-4,Менеджмент,4044,7,7,1,0,2,0,0,0,0,4,4,3.6666666666666665,0.032341157562146,0.042087542087542,0.0306122448979591,0,False,1.0,1,4.0,0.0,1,1,0.1879600641288718,0.3832277463243263,0.2614157402016099,0.1673964493451938,True
bbe32cda07c625f491374e227f6880ae,СГД-20-6,Горное дело,4044,8,8,1,2,3,0,0,0,0,2,2,3.6666666666666665,0.0541675443866226,0.0495739736638264,0.028757550633661,0,False,1.0,5,3.4,0.2666666666666666,1,1,0.09625553648479797,0.33044640381640433,0.32613678439450966,0.24716127530428983,True
bbecb703f7c58e7bd3d9cd841272b2eb,ББИ-22-5,Бизнес-информатика,4044,6,6,0,1,3,0,0,0,0,2,2,3.25,0.0078192715366273,0.0327485380116959,0.0143578183956485,0,False,1.0,1,4.0,0.0,2,2,0.14110162565160037,0.2735463495067009,0.42001582840227053,0.1653361964394305,True
bbf295496dde87d4f38b44a3c25dc0c1,МПИ-22-5,Прикладная информатика,4044,9,9,1,2,0,0,0,0,0,6,6,4.333333333333333,0.1518177163338453,0.1666666666666666,0.0190697113936253,0,False,1.0,1,4.0,0.0,0,3+,0.17837411721132843,0.2311060777288954,0.16403665665146053,0.42648314840831647,False
bc0284e7e354d003bb41be53339e3406,БМН-21-1,Менеджмент,4044,7,7,4,1,2,0,0,0,0,0,0,4.285714285714286,0.0157732515576289,0.0,0.0306122448979591,0,False,1.0,3,4.142857142857143,0.1428571428571423,0,0,0.9533366146437987,0.03508971660649217,0.008780238869887023,0.0027934298798219727,True
bc06894a9d0447f9eddfde59ae4cca8f,БМТМ-21-4,Материаловедение и технологии материалов,4044,7,7,1,2,2,0,0,0,0,2,2,3.8,0.0103766309438222,0.0058754406580493,0.0207856854567469,0,False,1.0,3,4.0,-0.2000000000000001,0,0,0.9080521893510549,0.0733247467402722,0.014111664804470302,0.0045113991042026605,True
bc147979f19e31b2abe9acf2b02ac6e2,БЭК-22-5,Экономика,4044,8,8,3,0,1,0,0,0,0,4,4,4.5,0.005166016665108,0.0019157088122605,0.023658464275126,0,False,1.0,1,4.0,0.0,0,0,0.9842817037798396,0.01259576350945377,0.0011121918994160358,0.0020103408112907774,True
bc2b18ddce3cb9fe20fb47af8d0390cf,БМТ-20-1,Металлургия,4044,13,13,3,5,0,0,0,0,0,0,0,4.375,0.0517585643321266,0.089430894308943,0.067370178262684,0,False,1.0,5,3.571428571428572,0.8035714285714284,0,2,0.16945818948990046,0.27425266465760856,0.32337847067255104,0.23291067517994013,False
bc2edd0439e78f4605ae277f5ca0d1b3,МЭК-22-1,Экономика,4044,8,8,2,2,0,0,0,0,0,2,2,4.5,0.0256531119070458,0.0285714285714285,0.023658464275126,0,False,1.0,1,4.0,0.0,0,0,0.35042130913711933,0.2879730849004851,0.2540886948736619,0.10751691108873575,True
bc3673fcd6e3e059474265c8d519bac7,МТМО-22-5,Технологические машины и оборудование,4044,7,7,5,0,0,0,0,0,0,2,2,5.0,0.0947530735092392,0.1042944785276073,0.0708389024294362,0,False,1.0,1,4.0,0.0,0,0,0.5597050279721306,0.1579203659391728,0.1368119175073387,0.1455626885813586,True
bc3cc96f711c7ac66b51af6ebc914d30,СФП-19-1,Физические процессы горного или нефтегазового производства,4044,8,8,6,0,0,0,0,0,0,2,2,5.0,0.0477479668195152,0.0487156775907883,0.0206825232678386,0,False,1.0,7,5.0,0.0,0,0,0.8420235849777549,0.0992236430007667,0.033450054129585356,0.02530271789189319,True
bc41d504143a0f99dfc29bed7f793bc0,МЛГ-22-1А,Лингвистика,4044,10,10,4,0,0,0,0,0,0,5,5,5.0,0.0016511188691123,0.0012919896640826,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.9668883436307304,0.012853695741718038,0.0004983559740090917,0.019759604653542713,True
bc583419aef4fdc5d6c9baaa4f5e6c81,БМН-21-2,Менеджмент,4044,7,7,4,1,2,0,0,0,0,0,0,4.285714285714286,0.0157732515576289,0.0106463878326996,0.0306122448979591,0,False,1.0,3,4.285714285714286,0.0,0,0,0.9344265601383945,0.05481341002514731,0.00843897186297886,0.002321057973479414,True
bc5a03020703be9390afc03a57e14a54,БТМО-20-1,Технологические машины и оборудование,4044,8,8,0,0,4,1,2,0,3,0,0,2.8,0.0356001630793914,0.0838150289017341,0.0708389024294362,0,False,1.0,5,3.0,-0.2000000000000001,1,3+,0.010955258793685767,0.10319860629113059,0.28543872257759795,0.6004074123375858,False
bc5d74e4cdb89ca6fb96cb07282e6464,БИСТ-21-1,Информационные системы и технологии,4044,10,7,0,0,2,0,0,0,0,1,1,3.0,0.0176171923452745,0.0011813349084465,0.0207317073170731,3,True,1.0,3,3.2,-0.2000000000000001,0,0,0.8147219724736953,0.11096425240259845,0.0483038447937357,0.026009930329970274,True
bc62519fe62b61babcf9ab985483ad31,ББИ-21-3,Бизнес-информатика,4044,7,7,3,2,1,0,0,0,0,1,1,4.333333333333333,0.0171471567265405,0.0271348762968874,0.0143578183956485,0,False,1.0,3,4.333333333333333,0.0,0,0,0.6707953319823294,0.20252712888631205,0.09878260518068953,0.02789493395067023,True
bc6397c3e911f2899f10ecf7680676c5,БМТ-22-2,Металлургия,4044,6,6,3,1,0,0,0,0,0,2,2,4.75,0.0146428384993293,0.0541666666666666,0.067370178262684,0,False,1.0,1,4.0,0.0,0,0,0.7107488467206375,0.13992946321159985,0.0969983571267699,0.05232333294099403,True
bc70720d896d201849d657ac6f79dab8,БПМ-21-3,Прикладная математика,4044,7,7,5,1,0,0,0,0,0,1,1,4.833333333333333,0.0171471567265405,0.0076230076230076,0.0190810200320989,0,False,1.0,3,4.666666666666667,0.166666666666666,0,0,0.9719748273882012,0.02084960874676143,0.004347857244257844,0.0028277066207800555,True
bc7d6873fecb2ac2deb098ce1b5ede17,БПИ-22-7,Прикладная информатика,4044,6,6,0,2,2,0,0,0,0,2,2,3.5,0.0078192715366273,0.0084745762711864,0.0190697113936253,0,False,1.0,1,4.0,0.0,0,0,0.8480049465282828,0.10262584309461133,0.032695450949820896,0.01667375942728557,True
bc8ef2da6dd5f7f698691b65e79414ce,ББИ-21-4,Бизнес-информатика,4044,7,7,1,1,4,0,0,0,0,1,1,3.5,0.0171471567265405,0.0272217774219375,0.0143578183956485,0,False,1.0,3,3.333333333333333,0.1666666666666665,0,2,0.2224451700058639,0.3027313686120761,0.3710089076896951,0.10381455369236728,False
bc9ef68f34361c7db90f7d777976820e,БМН-20-3,Менеджмент,4044,11,9,2,3,4,0,0,1,1,2,1,3.7777777777777777,0.0647030848504583,0.0654962862930452,0.0306122448979591,2,True,0.5,5,3.75,0.0277777777777776,1,2,0.042028802488489864,0.25469948038730045,0.3667168579042546,0.3365548592199553,False
bcad642e0e3442bbce866a87462951d0,БИСТ-21-1,Информационные системы и технологии,4044,8,7,0,0,5,0,0,0,0,1,1,3.0,0.0182809156937754,0.0011813349084465,0.0207317073170731,1,True,1.0,3,3.25,-0.25,0,0,0.8668304374168326,0.08011801731471388,0.03918347342155743,0.013868071846896039,True
bcadd0f6f23048be5ee55ac34182cab7,БИВТ-21-4,Информатика и вычислительная техника,4044,7,7,2,1,3,0,0,0,0,1,1,3.8333333333333335,0.0171471567265405,0.0217391304347826,0.0237543949918531,0,False,1.0,3,3.6666666666666665,0.1666666666666669,0,0,0.4394584253519215,0.2580082445133156,0.20555851152544788,0.09697481860931784,True
bcaf84b60ed365fc775323b3d079d14d,МЭЭ-22-1,Электроэнергетика и электротехника,4044,6,6,1,0,2,0,0,0,0,3,3,3.6666666666666665,0.0725584322719249,0.1318897637795275,0.0416894229018751,0,False,1.0,1,4.0,0.0,3+,3+,0.14033064431344888,0.2347058642864326,0.2663703650385267,0.35859312636159285,True
bcb190f0363a1af29f5784b2a924f4f9,БМН-22-3,Менеджмент,4044,8,8,2,2,0,0,0,0,0,4,4,4.5,0.005166016665108,0.0130023640661938,0.0306122448979591,0,False,1.0,1,4.0,0.0,0,0,0.9309323369253163,0.05056530347453609,0.008126855382641565,0.010375504217506375,True
bcb39d12325a3704e9ea36624e06ee58,БЭН-22-2,Электроника и наноэлектроника,4044,7,7,1,2,0,0,0,0,0,3,3,4.333333333333333,0.0127123844061206,0.0345268542199488,0.0373485531190547,0,False,1.0,1,4.0,0.0,0,0,0.8006553651986102,0.12894923597414434,0.037191469037381096,0.033203929789866284,True
bcb95d2a44e1762b86ced93aad47bc64,БИВТ-20-3,Информатика и вычислительная техника,4044,9,9,1,4,4,0,0,0,0,0,0,3.6666666666666665,0.0749282978938488,0.0302254098360655,0.0237543949918531,0,False,1.0,5,4.3,-0.6333333333333333,0,1,0.10506253480990968,0.5007476367034821,0.2696137210468317,0.12457610743977729,False
bcba1baa45574c66faa230aad9d9e666,МЭЭ-22-1,Электроэнергетика и электротехника,4044,6,6,1,0,2,0,0,0,0,3,3,3.6666666666666665,0.0725584322719249,0.1318897637795275,0.0416894229018751,0,False,1.0,1,4.0,0.0,0,3+,0.14033064431344888,0.2347058642864326,0.2663703650385267,0.35859312636159285,False
bcbf278a213a633b28482702df3a0540,СГД-19-7,Горное дело,4044,8,8,1,1,2,0,1,2,3,3,1,3.75,0.0670038847449607,0.0802919708029197,0.028757550633661,0,False,0.3333333333333333,7,3.25,0.5,2,3+,0.009088764780091184,0.13517931885949278,0.279667743139628,0.5760641732207881,False
bccb4f605a54d37651db4bf5982637a0,БИСТ-21-1,Информационные системы и технологии,4044,7,7,6,0,0,0,0,0,0,1,1,5.0,0.0171471567265405,0.0011813349084465,0.0207317073170731,0,False,1.0,3,4.833333333333333,0.1666666666666669,0,0,0.989891519571751,0.008388162488539588,0.000704646755237284,0.001015671184472363,True
bcf888b7caca76084b9a58d571c505cc,БМТМ-22-1,Материаловедение и технологии материалов,4044,7,7,3,1,0,0,0,0,0,3,3,4.75,0.0127123844061206,0.0430416068866571,0.0207856854567469,0,False,1.0,1,4.0,0.0,0,0,0.7892528630719927,0.12458062720326431,0.046328768188199775,0.03983774153654514,True
bd1b7d4b5d8fbd1eb125d5af4741bc33,СГД-20-5,Горное дело,4044,7,7,5,0,0,0,0,0,0,2,2,5.0,0.0373689237516137,0.0280612244897959,0.028757550633661,0,False,1.0,5,4.75,0.25,0,0,0.8992465105568791,0.07644955595599008,0.01607476228477313,0.00822917120235795,True
bd294be0dd6c87a619be9dab6427c0d5,ББИ-21-1,Бизнес-информатика,4044,7,7,0,1,4,0,1,0,1,1,1,3.2,0.0171471567265405,0.0184615384615384,0.0143578183956485,0,False,1.0,3,3.2,0.0,3+,1,0.09376655113087456,0.4670096211580388,0.32023964104985947,0.11898418666122831,False
bd2a81ad423fd2db5d8e9cb711da47f6,БПИ-21-1,Прикладная информатика,4044,7,7,1,0,3,0,0,0,0,1,1,3.5,0.0171471567265405,0.0160642570281124,0.0190697113936253,0,False,1.0,3,3.1666666666666665,0.3333333333333335,0,0,0.5687099682667409,0.19987035490758226,0.12773045631381438,0.10368922051186326,True
bd40ef8255d0b3b4cb00dfe44610bc0b,БТМО-22-2,Технологические машины и оборудование,4044,6,6,4,0,0,0,0,0,0,2,2,5.0,0.0146428384993293,0.0306666666666666,0.0708389024294362,0,False,1.0,1,4.0,0.0,0,0,0.8001076777356566,0.11277771521020734,0.05671174774331609,0.030402859310821418,True
bd447f87959ee69c0015af564ccdf032,СГД-19-1,Горное дело,4044,7,7,1,3,0,0,1,0,1,2,2,4.25,0.0593073369750271,0.0897666068222621,0.028757550633661,0,False,1.0,7,4.0,0.25,1,1,0.0528425798444099,0.43445259569276334,0.2696859759531965,0.24301884850963068,True
bd5748309b3fffb349606bfff12967c5,ББИ-22-7,Бизнес-информатика,4044,6,6,0,0,4,0,0,0,0,2,2,3.0,0.0078192715366273,0.0153649167733674,0.0143578183956485,0,False,1.0,1,4.0,0.0,3+,1,0.2447877372031636,0.3733707784259579,0.2155004157509004,0.16634106861997947,False
bd59aa90e63d3c76ecb31c21595b1f76,СГД-19-4,Горное дело,4044,7,6,0,2,2,0,2,0,2,1,1,3.5,0.0652175172293268,0.0308724832214765,0.028757550633661,1,True,1.0,7,3.5,0.0,0,3+,0.03013373103254443,0.2529993767821257,0.2790236256036992,0.43784326658163053,False
bd5d91f3436b8865713d3a7f511b46c7,ББИ-22-6,Бизнес-информатика,4044,6,6,1,1,2,0,0,0,0,2,2,3.75,0.0078192715366273,0.0279255319148936,0.0143578183956485,0,False,1.0,1,4.0,0.0,0,1,0.23172253049098537,0.3825162531033914,0.287884199756278,0.09787701664934753,False
bd7d152a15b383dbf2b27473b6737d19,БЭК-21-1,Экономика,4044,7,7,4,1,2,0,0,0,0,0,0,4.285714285714286,0.0157732515576289,0.0008176614881439,0.023658464275126,0,False,1.0,3,4.142857142857143,0.1428571428571423,0,0,0.9461151218639988,0.04231120938629219,0.008780238869887023,0.0027934298798219727,True
bd9b1826919c349467f024648cd8ae44,БЭЭ-20-1,Электроэнергетика и электротехника,4044,8,7,6,2,0,0,0,0,0,0,0,4.75,0.0354515587146697,0.0204191295002686,0.0416894229018751,1,True,1.0,5,4.714285714285714,0.0357142857142855,0,0,0.7562382489038629,0.18319364581426703,0.030425585173016193,0.030142520108853994,True
bda47f59602e9b05fd2d5f7c19551634,БМТ-22-2,Металлургия,4044,6,6,1,2,1,0,0,0,0,2,2,4.0,0.0146428384993293,0.0541666666666666,0.067370178262684,0,False,1.0,1,4.0,0.0,0,0,0.44541439855010934,0.19807079820555298,0.26490228688297035,0.09161251636136956,True
bdaada00de84de0112734423c66ec265,БПИ-20-2,Прикладная информатика,4044,14,12,1,1,7,1,0,1,2,1,0,3.2,0.0656467192336342,0.0427498555748122,0.0190697113936253,2,True,0.0,5,3.571428571428572,-0.3714285714285714,2,3+,0.02283836162912563,0.27228828793297283,0.23450673047526294,0.4703666199626387,False
bdb055055b70f6084800b8570190d5ea,БПМ-22-3,Прикладная математика,4044,6,6,4,0,0,0,0,0,0,2,2,5.0,0.0078192715366273,0.0284775465498357,0.0190810200320989,0,False,1.0,1,4.0,0.0,0,0,0.6826487132787074,0.2591047015924982,0.03925037425735219,0.018996210871443722,True
bdb7e9097d728cc00da540ae671fbec6,СГД-18-6,Горное дело,4044,7,7,0,3,2,0,0,0,0,2,2,3.6,0.0390707425989413,0.0,0.028757550633661,0,False,1.0,9,3.4444444444444446,0.1555555555555554,0,0,0.8873456955577679,0.038770030475797156,0.03957446321464354,0.034309810751791514,True
bdb95370b9c535d6a966414174d94a47,БЛГ-22-5,Лингвистика,4044,9,9,0,0,7,0,0,0,0,1,1,3.0,0.0017851076589727,0.0,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.5733610638775635,0.3442124339413228,0.06407958176449194,0.018346920416621816,True
bdc1ada53fd1ebd368efd4549fcc898b,БМН-22-3,Менеджмент,4044,8,8,2,2,0,0,0,0,0,4,4,4.5,0.005166016665108,0.0130023640661938,0.0306122448979591,0,False,1.0,1,4.0,0.0,0,0,0.9309323369253163,0.05056530347453609,0.008126855382641565,0.010375504217506375,True
bdd6a098593a9c099254d85840272aed,ММТМ-22-6,Материаловедение и технологии материалов,4044,9,9,4,1,0,0,0,0,0,4,4,4.8,0.01362503529756,0.0165484633569739,0.0207856854567469,0,False,1.0,1,4.0,0.0,0,0,0.6262170240370141,0.09444062985242492,0.024106146697655526,0.25523619941290665,True
bdd8c38319638913f400ccc7ba26506d,БЛГ-22-2,Лингвистика,4044,9,9,6,1,0,0,0,0,0,2,2,4.857142857142857,0.0017851076589727,0.0,0.0013262599469496,0,False,1.0,1,4.0,0.0,0,0,0.984229322801923,0.011979533258621772,0.0008109771800254778,0.0029801667594299827,True
bddb34be2f6e8f463fb35592e76d566a,БЛГ-21-1,Лингвистика,4044,14,14,6,2,0,0,0,0,0,0,0,4.75,0.0011338409992121,0.0005330490405117,0.0013262599469496,0,False,1.0,3,5.0,-0.25,0,0,0.9697060770655196,0.029974786581429724,0.0,0.00031913635305094815,True
bddc07c0f654b3cde4f4e7336b8536be,БМТМ-21-1,Материаловедение и технологии материалов,4044,7,7,2,1,2,0,0,0,0,2,2,4.0,0.0103766309438222,0.0097799511002444,0.0207856854567469,0,False,1.0,3,3.75,0.25,0,0,0.9123044311673194,0.06782497749596202,0.015531744052415525,0.00433884728430303,True
bddc787c69a306d4df41f8905036b409,БНМТ-21-1,Нанотехнологии и микросистемная техника,4044,7,7,2,2,1,0,0,0,0,2,2,4.2,0.0103766309438222,0.0155376009944064,0.0554775280898876,0,False,1.0,3,3.75,0.4500000000000002,0,0,0.7913832541448502,0.13304965292697854,0.0454917718441211,0.030075321084051847,True
bdf71cc706e62eb7a8c3bccdd3e687f0,БПМ-22-4,Прикладная математика,4044,6,6,1,2,1,0,0,0,0,2,2,4.0,0.0078192715366273,0.0170454545454545,0.0190810200320989,0,False,1.0,1,4.0,0.0,0,0,0.50902096801897,0.32744299623515916,0.11821314282001405,0.045322892925858775,True
be111ab15186dc9006a1307d0342db54,БИВТ-22-7,Информатика и вычислительная техника,4044,6,6,2,1,1,0,0,0,0,2,2,4.25,0.0078192715366273,0.0009900990099009,0.0237543949918531,0,False,1.0,1,4.0,0.0,0,0,0.9536476610911745,0.034665414227122854,0.006443444706177786,0.005243479975525264,True
be38753cf7979c09847aea60264f4e50,СГД-18-3,Горное дело,4044,6,6,6,0,0,0,0,0,0,0,0,5.0,0.0590374316729928,0.0,0.028757550633661,0,False,1.0,9,5.0,0.0,0,0,0.9928296140274828,0.004494527557276948,0.0001212436161297685,0.002554614799110676,True
